data;ghi;dni
11/12/2014 6:00;0;0
11/12/2014 6:30;0;0
11/12/2014 7:00;0;0
11/12/2014 7:30;0;0
11/12/2014 8:00;0;0
11/12/2014 8:30;0;0
11/12/2014 9:00;0;0
11/12/2014 9:30;0;0
11/12/2014 10:00;0;0
11/12/2014 10:30;0;0
11/12/2014 11:00;0;0
11/12/2014 11:30;0;0
11/12/2014 12:00;0;0
11/12/2014 12:30;0;0
11/12/2014 13:00;0;0
11/12/2014 13:30;0;0
11/12/2014 14:00;0;0
11/12/2014 14:30;0;0
11/12/2014 15:00;0;0
11/12/2014 15:30;0.61;13.11
11/12/2014 16:00;2.28;0.28
11/12/2014 16:30;5.19;0.27
11/12/2014 17:00;8.34;0
11/12/2014 17:30;14.87;0
11/12/2014 18:00;25.44;0
11/12/2014 18:30;20.66;0
11/12/2014 19:00;68.91;0
11/12/2014 19:30;44.2;0
11/12/2014 20:00;39.68;0
11/12/2014 20:30;18.47;0.05
11/12/2014 21:00;48.67;0
11/12/2014 21:30;28.66;0
11/12/2014 22:00;14.42;0
11/12/2014 22:30;14.76;0
11/12/2014 23:00;9.59;0
11/12/2014 23:30;8.41;0
12/12/2014 0:00;2.51;0.36
12/12/2014 0:30;0.17;4.62
12/12/2014 1:00;0;0
12/12/2014 1:30;0;0
12/12/2014 2:00;0;0
12/12/2014 2:30;0;0
12/12/2014 3:00;0;0
12/12/2014 3:30;0;0
12/12/2014 4:00;0;0
12/12/2014 4:30;0;0
12/12/2014 5:00;0;0
12/12/2014 5:30;0;0
12/12/2014 6:00;0;0
12/12/2014 6:30;0;0
12/12/2014 7:00;0;0
12/12/2014 7:30;0;0
12/12/2014 8:00;0;0
12/12/2014 8:30;0;0
12/12/2014 9:00;0;0
12/12/2014 9:30;0;0
12/12/2014 10:00;0;0
12/12/2014 10:30;0;0
12/12/2014 11:00;0;0
12/12/2014 11:30;0;0
12/12/2014 12:00;0;0
12/12/2014 12:30;0;0
12/12/2014 13:00;0;0
12/12/2014 13:30;0;0
12/12/2014 14:00;0;0
12/12/2014 14:30;0;0
12/12/2014 15:00;0;0
12/12/2014 15:30;3.75;0
12/12/2014 16:00;21.83;0
12/12/2014 16:30;79.99;0
12/12/2014 17:00;66.22;0
12/12/2014 17:30;75.38;0
12/12/2014 18:00;365.3;695.9
12/12/2014 18:30;282.9;317.8
12/12/2014 19:00;477.2;847
12/12/2014 19:30;536.4;782.9
12/12/2014 20:00;463.2;377.3
12/12/2014 20:30;218.8;0
12/12/2014 21:00;147.5;0
12/12/2014 21:30;96.3;0
12/12/2014 22:00;43.38;0
12/12/2014 22:30;56;0
12/12/2014 23:00;32.62;0
12/12/2014 23:30;29.43;0
13/12/2014 0:00;17.98;0
13/12/2014 0:30;4.61;0
13/12/2014 1:00;0;0
13/12/2014 1:30;0;0
13/12/2014 2:00;0;0
13/12/2014 2:30;0;0
13/12/2014 3:00;0;0
13/12/2014 3:30;0;0
13/12/2014 4:00;0;0
13/12/2014 4:30;0;0
13/12/2014 5:00;0;0
13/12/2014 5:30;0;0
13/12/2014 6:00;0;0
13/12/2014 6:30;0;0
13/12/2014 7:00;0;0
13/12/2014 7:30;0;0
13/12/2014 8:00;0;0
13/12/2014 8:30;0;0
13/12/2014 9:00;0;0
13/12/2014 9:30;0;0
13/12/2014 10:00;0;0
13/12/2014 10:30;0;0
13/12/2014 11:00;0;0
13/12/2014 11:30;0;0
13/12/2014 12:00;0;0
13/12/2014 12:30;0;0
13/12/2014 13:00;0;0
13/12/2014 13:30;0;0
13/12/2014 14:00;0;0
13/12/2014 14:30;0;0
13/12/2014 15:00;0;0
13/12/2014 15:30;14.34;0
13/12/2014 16:00;110.3;575.5
13/12/2014 16:30;99.7;0
13/12/2014 17:00;35.94;0
13/12/2014 17:30;101.1;0
13/12/2014 18:00;83.2;0
13/12/2014 18:30;65.35;0
13/12/2014 19:00;94;0
13/12/2014 19:30;143.2;0
13/12/2014 20:00;126.2;0.25
13/12/2014 20:30;219;0
13/12/2014 21:00;216.4;0
13/12/2014 21:30;118.6;0
13/12/2014 22:00;110.2;0
13/12/2014 22:30;118;0
13/12/2014 23:00;292;657.8
13/12/2014 23:30;55.65;3.3
14/12/2014 0:00;39.92;33.03
14/12/2014 0:30;7.1;0
14/12/2014 1:00;0;0
14/12/2014 1:30;0;0
14/12/2014 2:00;0;0
14/12/2014 2:30;0;0
14/12/2014 3:00;0;0
14/12/2014 3:30;0;0
14/12/2014 4:00;0;0
14/12/2014 4:30;0;0
14/12/2014 5:00;0;0
14/12/2014 5:30;0;0
14/12/2014 6:00;0;0
14/12/2014 6:30;0;0
14/12/2014 7:00;0;0
14/12/2014 7:30;0;0
14/12/2014 8:00;0;0
14/12/2014 8:30;0;0
14/12/2014 9:00;0;0
14/12/2014 9:30;0;0
14/12/2014 10:00;0;0
14/12/2014 10:30;0;0
14/12/2014 11:00;0;0
14/12/2014 11:30;0;0
14/12/2014 12:00;0;0
14/12/2014 12:30;0;0
14/12/2014 13:00;0;0
14/12/2014 13:30;0;0
14/12/2014 14:00;0;0
14/12/2014 14:30;0;0
14/12/2014 15:00;0;0
14/12/2014 15:30;6.9;0
14/12/2014 16:00;16.2;0
14/12/2014 16:30;88.6;0
14/12/2014 17:00;110;0
14/12/2014 17:30;197.4;157
14/12/2014 18:00;153.7;56.13
14/12/2014 18:30;552.8;764
14/12/2014 19:00;136.1;0
14/12/2014 19:30;272.2;19.93
14/12/2014 20:00;412.6;135.2
14/12/2014 20:30;163.3;0
14/12/2014 21:00;129.5;0
14/12/2014 21:30;25.8;0
14/12/2014 22:00;217.2;0
14/12/2014 22:30;135.5;0
14/12/2014 23:00;78.69;0
14/12/2014 23:30;49;0
15/12/2014 0:00;42.02;0
15/12/2014 0:30;5.28;0
15/12/2014 1:00;0;0
15/12/2014 1:30;0;0
15/12/2014 2:00;0;0
15/12/2014 2:30;0;0
15/12/2014 3:00;0;0
15/12/2014 3:30;0;0
15/12/2014 4:00;0;0
15/12/2014 4:30;0;0
15/12/2014 5:00;0;0
15/12/2014 5:30;0;0
15/12/2014 6:00;0;0
15/12/2014 6:30;0;0
15/12/2014 7:00;0;0
15/12/2014 7:30;0;0
15/12/2014 8:00;0;0
15/12/2014 8:30;0;0
15/12/2014 9:00;0;0
15/12/2014 9:30;0;0
15/12/2014 10:00;0;0
15/12/2014 10:30;0;0
15/12/2014 11:00;0;0
15/12/2014 11:30;0;0
15/12/2014 12:00;0;0
15/12/2014 12:30;0;0
15/12/2014 13:00;0;0
15/12/2014 13:30;0;0
15/12/2014 14:00;0;0
15/12/2014 14:30;0;0
15/12/2014 15:00;0;0
15/12/2014 15:30;0.45;11.81
15/12/2014 16:00;4.89;0.69
15/12/2014 16:30;7.21;0
15/12/2014 17:00;13.54;0
15/12/2014 17:30;18.94;0
15/12/2014 18:00;20.84;0
15/12/2014 18:30;49.03;0
15/12/2014 19:00;49.09;0
15/12/2014 19:30;51.73;0
15/12/2014 20:00;128.7;0
15/12/2014 20:30;146.6;0
15/12/2014 21:00;62.55;0
15/12/2014 21:30;53.24;0
15/12/2014 22:00;39.38;0
15/12/2014 22:30;33.18;0
15/12/2014 23:00;38.37;0
15/12/2014 23:30;28.01;0
16/12/2014 0:00;12.23;0
16/12/2014 0:30;2.16;0
16/12/2014 1:00;0;0
16/12/2014 1:30;0;0
16/12/2014 2:00;0;0
16/12/2014 2:30;0;0
16/12/2014 3:00;0;0
16/12/2014 3:30;0;0
16/12/2014 4:00;0;0
16/12/2014 4:30;0;0
16/12/2014 5:00;0;0
16/12/2014 5:30;0;0
16/12/2014 6:00;0;0
16/12/2014 6:30;0;0
16/12/2014 7:00;0;0
16/12/2014 7:30;0;0
16/12/2014 8:00;0;0
16/12/2014 8:30;0;0
16/12/2014 9:00;0;0
16/12/2014 9:30;0;0
16/12/2014 10:00;0;0
16/12/2014 10:30;0;0
16/12/2014 11:00;0;0
16/12/2014 11:30;0;0
16/12/2014 12:00;0;0
16/12/2014 12:30;0;0
16/12/2014 13:00;0;0
16/12/2014 13:30;0;0
16/12/2014 14:00;0;0
16/12/2014 14:30;0;0
16/12/2014 15:00;0;0
16/12/2014 15:30;10.79;0
16/12/2014 16:00;58.76;0
16/12/2014 16:30;157.4;332.7
16/12/2014 17:00;116.4;0
16/12/2014 17:30;409;785.3
16/12/2014 18:00;216.7;0
16/12/2014 18:30;459;662.2
16/12/2014 19:00;288;17.63
16/12/2014 19:30;471.3;882
16/12/2014 20:00;510.7;863
16/12/2014 20:30;266.5;83.6
16/12/2014 21:00;253.6;0
16/12/2014 21:30;436.2;853
16/12/2014 22:00;375.3;647.4
16/12/2014 22:30;221.7;188.9
16/12/2014 23:00;170.2;81.2
16/12/2014 23:30;123.9;105.5
17/12/2014 0:00;57.37;0
17/12/2014 0:30;5.88;0
17/12/2014 1:00;0;0
17/12/2014 1:30;0;0
17/12/2014 2:00;0;0
17/12/2014 2:30;0;0
17/12/2014 3:00;0;0
17/12/2014 3:30;0;0
17/12/2014 4:00;0;0
17/12/2014 4:30;0;0
17/12/2014 5:00;0;0
17/12/2014 5:30;0;0
17/12/2014 6:00;0;0
17/12/2014 6:30;0;0
17/12/2014 7:00;0;0
17/12/2014 7:30;0;0
17/12/2014 8:00;0;0
17/12/2014 8:30;0;0
17/12/2014 9:00;0;0
17/12/2014 9:30;0;0
17/12/2014 10:00;0;0
17/12/2014 10:30;0;0
17/12/2014 11:00;0;0
17/12/2014 11:30;0;0
17/12/2014 12:00;0;0
17/12/2014 12:30;0;0
17/12/2014 13:00;0;0
17/12/2014 13:30;0;0
17/12/2014 14:00;0;0
17/12/2014 14:30;0;0
17/12/2014 15:00;0;0
17/12/2014 15:30;3.75;0
17/12/2014 16:00;27.96;0
17/12/2014 16:30;58.46;0
17/12/2014 17:00;71.76;0
17/12/2014 17:30;53.01;0
17/12/2014 18:00;136.5;0
17/12/2014 18:30;109;0
17/12/2014 19:00;83.6;0
17/12/2014 19:30;160.1;0
17/12/2014 20:00;249;0
17/12/2014 20:30;215.1;0
17/12/2014 21:00;140;0
17/12/2014 21:30;119.6;0
17/12/2014 22:00;142.4;0
17/12/2014 22:30;188.9;247.3
17/12/2014 23:00;95.9;0
17/12/2014 23:30;77.85;0
18/12/2014 0:00;27.68;0
18/12/2014 0:30;5.99;0
18/12/2014 1:00;0;0
18/12/2014 1:30;0;0
18/12/2014 2:00;0;0
18/12/2014 2:30;0;0
18/12/2014 3:00;0;0
18/12/2014 3:30;0;0
18/12/2014 4:00;0;0
18/12/2014 4:30;0;0
18/12/2014 5:00;0;0
18/12/2014 5:30;0;0
18/12/2014 6:00;0;0
18/12/2014 6:30;0;0
18/12/2014 7:00;0;0
18/12/2014 7:30;0;0
18/12/2014 8:00;0;0
18/12/2014 8:30;0;0
18/12/2014 9:00;0;0
18/12/2014 9:30;0;0
18/12/2014 10:00;0;0
18/12/2014 10:30;0;0
18/12/2014 11:00;0;0
18/12/2014 11:30;0;0
18/12/2014 12:00;0;0
18/12/2014 12:30;0;0
18/12/2014 13:00;0;0
18/12/2014 13:30;0;0
18/12/2014 14:00;0;0
18/12/2014 14:30;0;0
18/12/2014 15:00;0;0
18/12/2014 15:30;13.51;0
18/12/2014 16:00;51.92;53.84
18/12/2014 16:30;193.9;452.8
18/12/2014 17:00;221.3;378.8
18/12/2014 17:30;311.7;507.9
18/12/2014 18:00;221.1;0
18/12/2014 18:30;203.9;14.94
18/12/2014 19:00;481.9;303.6
18/12/2014 19:30;182.8;0
18/12/2014 20:00;205.8;0
18/12/2014 20:30;234.7;0
18/12/2014 21:00;237.3;0
18/12/2014 21:30;312.6;268.4
18/12/2014 22:00;268.9;398.8
18/12/2014 22:30;309.9;743.3
18/12/2014 23:00;227.4;602.8
18/12/2014 23:30;123.2;274.9
19/12/2014 0:00;72.3;174.3
19/12/2014 0:30;10.94;0
19/12/2014 1:00;0;0
19/12/2014 1:30;0;0
19/12/2014 2:00;0;0
19/12/2014 2:30;0;0
19/12/2014 3:00;0;0
19/12/2014 3:30;0;0
19/12/2014 4:00;0;0
19/12/2014 4:30;0;0
19/12/2014 5:00;0;0
19/12/2014 5:30;0;0
19/12/2014 6:00;0;0
19/12/2014 6:30;0;0
19/12/2014 7:00;0;0
19/12/2014 7:30;0;0
19/12/2014 8:00;0;0
19/12/2014 8:30;0;0
19/12/2014 9:00;0;0
19/12/2014 9:30;0;0
19/12/2014 10:00;0;0
19/12/2014 10:30;0;0
19/12/2014 11:00;0;0
19/12/2014 11:30;0;0
19/12/2014 12:00;0;0
19/12/2014 12:30;0;0
19/12/2014 13:00;0;0
19/12/2014 13:30;0;0
19/12/2014 14:00;0;0
19/12/2014 14:30;0;0
19/12/2014 15:00;0;0
19/12/2014 15:30;2.1;0
19/12/2014 16:00;8.79;0.09
19/12/2014 16:30;14.1;0
19/12/2014 17:00;20.09;0
19/12/2014 17:30;12;0
19/12/2014 18:00;11.07;0
19/12/2014 18:30;25.82;0
19/12/2014 19:00;36.93;0
19/12/2014 19:30;31.8;0
19/12/2014 20:00;36.62;0
19/12/2014 20:30;21.3;0
19/12/2014 21:00;31.07;0
19/12/2014 21:30;73.52;0
19/12/2014 22:00;51.18;0
19/12/2014 22:30;57.46;0
19/12/2014 23:00;34.46;0
19/12/2014 23:30;4.26;0.08
20/12/2014 0:00;6.39;0.27
20/12/2014 0:30;1.65;0.14
20/12/2014 1:00;0;0
20/12/2014 1:30;0;0
20/12/2014 2:00;0;0
20/12/2014 2:30;0;0
20/12/2014 3:00;0;0
20/12/2014 3:30;0;0
20/12/2014 4:00;0;0
20/12/2014 4:30;0;0
20/12/2014 5:00;0;0
20/12/2014 5:30;0;0
20/12/2014 6:00;0;0
20/12/2014 6:30;0;0
20/12/2014 7:00;0;0
20/12/2014 7:30;0;0
20/12/2014 8:00;0;0
20/12/2014 8:30;0;0
20/12/2014 9:00;0;0
20/12/2014 9:30;0;0
20/12/2014 10:00;0;0
20/12/2014 10:30;0;0
20/12/2014 11:00;0;0
20/12/2014 11:30;0;0
20/12/2014 12:00;0;0
20/12/2014 12:30;0;0
20/12/2014 13:00;0;0
20/12/2014 13:30;0;0
20/12/2014 14:00;0;0
20/12/2014 14:30;0;0
20/12/2014 15:00;0;0
20/12/2014 15:30;1.38;0
20/12/2014 16:00;16.3;0
20/12/2014 16:30;39.08;0
20/12/2014 17:00;23.5;0
20/12/2014 17:30;45.28;0
20/12/2014 18:00;54.33;0
20/12/2014 18:30;176.8;0
20/12/2014 19:00;125.4;0
20/12/2014 19:30;166.5;0
20/12/2014 20:00;215.9;0
20/12/2014 20:30;140.7;0
20/12/2014 21:00;151.1;0
20/12/2014 21:30;108.9;0
20/12/2014 22:00;139.4;0
20/12/2014 22:30;126;0
20/12/2014 23:00;81.3;0
20/12/2014 23:30;24.73;0
21/12/2014 0:00;17.51;0
21/12/2014 0:30;3.89;0
21/12/2014 1:00;0;0
21/12/2014 1:30;0;0
21/12/2014 2:00;0;0
21/12/2014 2:30;0;0
21/12/2014 3:00;0;0
21/12/2014 3:30;0;0
21/12/2014 4:00;0;0
21/12/2014 4:30;0;0
21/12/2014 5:00;0;0
21/12/2014 5:30;0;0
21/12/2014 6:00;0;0
21/12/2014 6:30;0;0
21/12/2014 7:00;0;0
21/12/2014 7:30;0;0
21/12/2014 8:00;0;0
21/12/2014 8:30;0;0
21/12/2014 9:00;0;0
21/12/2014 9:30;0;0
21/12/2014 10:00;0;0
21/12/2014 10:30;0;0
21/12/2014 11:00;0;0
21/12/2014 11:30;0;0
21/12/2014 12:00;0;0
21/12/2014 12:30;0;0
21/12/2014 13:00;0;0
21/12/2014 13:30;0;0
21/12/2014 14:00;0;0
21/12/2014 14:30;0;0
21/12/2014 15:00;0;0
21/12/2014 15:30;1.95;0
21/12/2014 16:00;19.74;0
21/12/2014 16:30;70.53;0
21/12/2014 17:00;68.54;0
21/12/2014 17:30;106.6;0
21/12/2014 18:00;142.6;0
21/12/2014 18:30;120.5;0
21/12/2014 19:00;141.5;0
21/12/2014 19:30;168.3;0
21/12/2014 20:00;189.1;0
21/12/2014 20:30;140.9;0
21/12/2014 21:00;178.6;0
21/12/2014 21:30;139.9;0
21/12/2014 22:00;161.3;0
21/12/2014 22:30;170.1;0
21/12/2014 23:00;182.2;170.2
21/12/2014 23:30;128.6;236.8
22/12/2014 0:00;96.6;233.7
22/12/2014 0:30;28.14;0
22/12/2014 1:00;0;0
22/12/2014 1:30;0;0
22/12/2014 2:00;0;0
22/12/2014 2:30;0;0
22/12/2014 3:00;0;0
22/12/2014 3:30;0;0
22/12/2014 4:00;0;0
22/12/2014 4:30;0;0
22/12/2014 5:00;0;0
22/12/2014 5:30;0;0
22/12/2014 6:00;0;0
22/12/2014 6:30;0;0
22/12/2014 7:00;0;0
22/12/2014 7:30;0;0
22/12/2014 8:00;0;0
22/12/2014 8:30;0;0
22/12/2014 9:00;0;0
22/12/2014 9:30;0;0
22/12/2014 10:00;0;0
22/12/2014 10:30;0;0
22/12/2014 11:00;0;0
22/12/2014 11:30;0;0
22/12/2014 12:00;0;0
22/12/2014 12:30;0;0
22/12/2014 13:00;0;0
22/12/2014 13:30;0;0
22/12/2014 14:00;0;0
22/12/2014 14:30;0;0
22/12/2014 15:00;0;0
22/12/2014 15:30;2.93;0
22/12/2014 16:00;20.89;1.69
22/12/2014 16:30;80.9;0
22/12/2014 17:00;249.4;783.5
22/12/2014 17:30;308;822
22/12/2014 18:00;313.3;553.3
22/12/2014 18:30;462.1;884
22/12/2014 19:00;253.5;109.5
22/12/2014 19:30;281.3;0
22/12/2014 20:00;205.6;83.7
22/12/2014 20:30;145.9;0
22/12/2014 21:00;138.6;0
22/12/2014 21:30;134.6;0
22/12/2014 22:00;108.8;0
22/12/2014 22:30;135.6;0
22/12/2014 23:00;148.5;0
22/12/2014 23:30;65.62;0
23/12/2014 0:00;123.9;453.9
23/12/2014 0:30;15.12;7.61
23/12/2014 1:00;0;0
23/12/2014 1:30;0;0
23/12/2014 2:00;0;0
23/12/2014 2:30;0;0
23/12/2014 3:00;0;0
23/12/2014 3:30;0;0
23/12/2014 4:00;0;0
23/12/2014 4:30;0;0
23/12/2014 5:00;0;0
23/12/2014 5:30;0;0
23/12/2014 6:00;0;0
23/12/2014 6:30;0;0
23/12/2014 7:00;0;0
23/12/2014 7:30;0;0
23/12/2014 8:00;0;0
23/12/2014 8:30;0;0
23/12/2014 9:00;0;0
23/12/2014 9:30;0;0
23/12/2014 10:00;0;0
23/12/2014 10:30;0;0
23/12/2014 11:00;0;0
23/12/2014 11:30;0;0
23/12/2014 12:00;0;0
23/12/2014 12:30;0;0
23/12/2014 13:00;0;0
23/12/2014 13:30;0;0
23/12/2014 14:00;0;0
23/12/2014 14:30;0;0
23/12/2014 15:00;0;0
23/12/2014 15:30;3.3;0
23/12/2014 16:00;114.7;476.6
23/12/2014 16:30;99.4;178.2
23/12/2014 17:00;260.7;672.4
23/12/2014 17:30;231.5;524
23/12/2014 18:00;324.1;646.9
23/12/2014 18:30;448.1;683.1
23/12/2014 19:00;247.8;0
23/12/2014 19:30;224.9;0
23/12/2014 20:00;612.4;705.4
23/12/2014 20:30;575.1;759.3
23/12/2014 21:00;461.2;756.9
23/12/2014 21:30;413;831
23/12/2014 22:00;382.8;790.5
23/12/2014 22:30;280;630.5
23/12/2014 23:00;166.5;383.5
23/12/2014 23:30;172.9;626.3
24/12/2014 0:00;122;486.3
24/12/2014 0:30;18.54;9.67
24/12/2014 1:00;0;0
24/12/2014 1:30;0;0
24/12/2014 2:00;0;0
24/12/2014 2:30;0;0
24/12/2014 3:00;0;0
24/12/2014 3:30;0;0
24/12/2014 4:00;0;0
24/12/2014 4:30;0;0
24/12/2014 5:00;0;0
24/12/2014 5:30;0;0
24/12/2014 6:00;0;0
24/12/2014 6:30;0;0
24/12/2014 7:00;0;0
24/12/2014 7:30;0;0
24/12/2014 8:00;0;0
24/12/2014 8:30;0;0
24/12/2014 9:00;0;0
24/12/2014 9:30;0;0
24/12/2014 10:00;0;0
24/12/2014 10:30;0;0
24/12/2014 11:00;0;0
24/12/2014 11:30;0;0
24/12/2014 12:00;0;0
24/12/2014 12:30;0;0
24/12/2014 13:00;0;0
24/12/2014 13:30;0;0
24/12/2014 14:00;0;0
24/12/2014 14:30;0;0
24/12/2014 15:00;0;0
24/12/2014 15:30;2.32;0
24/12/2014 16:00;34.71;0
24/12/2014 16:30;52.34;0
24/12/2014 17:00;64.47;0
24/12/2014 17:30;85.1;0
24/12/2014 18:00;76.18;0
24/12/2014 18:30;27.87;0
24/12/2014 19:00;41.72;0
24/12/2014 19:30;66.15;0
24/12/2014 20:00;79.88;0
24/12/2014 20:30;79.16;0
24/12/2014 21:00;24.2;0
24/12/2014 21:30;41.22;0
24/12/2014 22:00;67.92;0
24/12/2014 22:30;42.27;0
24/12/2014 23:00;28.18;0
24/12/2014 23:30;37.13;0
25/12/2014 0:00;29.12;0.77
25/12/2014 0:30;15.51;0
25/12/2014 1:00;0;0
25/12/2014 1:30;0;0
25/12/2014 2:00;0;0
25/12/2014 2:30;0;0
25/12/2014 3:00;0;0
25/12/2014 3:30;0;0
25/12/2014 4:00;0;0
25/12/2014 4:30;0;0
25/12/2014 5:00;0;0
25/12/2014 5:30;0;0
25/12/2014 6:00;0;0
25/12/2014 6:30;0;0
25/12/2014 7:00;0;0
25/12/2014 7:30;0;0
25/12/2014 8:00;0;0
25/12/2014 8:30;0;0
25/12/2014 9:00;0;0
25/12/2014 9:30;0;0
25/12/2014 10:00;0;0
25/12/2014 10:30;0;0
25/12/2014 11:00;0;0
25/12/2014 11:30;0;0
25/12/2014 12:00;0;0
25/12/2014 12:30;0;0
25/12/2014 13:00;0;0
25/12/2014 13:30;0;0
25/12/2014 14:00;0;0
25/12/2014 14:30;0;0
25/12/2014 15:00;0;0
25/12/2014 15:30;3.31;0
25/12/2014 16:00;83.6;607.8
25/12/2014 16:30;164.5;735.4
25/12/2014 17:00;243.3;814
25/12/2014 17:30;312.4;857
25/12/2014 18:00;372.4;887
25/12/2014 18:30;423.6;915
25/12/2014 19:00;460.1;928
25/12/2014 19:30;484;937
25/12/2014 20:00;491.8;936
25/12/2014 20:30;485.8;930
25/12/2014 21:00;466.6;921
25/12/2014 21:30;433.4;906
25/12/2014 22:00;385.6;876
25/12/2014 22:30;326;838
25/12/2014 23:00;258.8;789.5
25/12/2014 23:30;184.3;717.8
26/12/2014 0:00;116.9;619.8
26/12/2014 0:30;22.65;106.6
26/12/2014 1:00;0;0
26/12/2014 1:30;0;0
26/12/2014 2:00;0;0
26/12/2014 2:30;0;0
26/12/2014 3:00;0;0
26/12/2014 3:30;0;0
26/12/2014 4:00;0;0
26/12/2014 4:30;0;0
26/12/2014 5:00;0;0
26/12/2014 5:30;0;0
26/12/2014 6:00;0;0
26/12/2014 6:30;0;0
26/12/2014 7:00;0;0
26/12/2014 7:30;0;0
26/12/2014 8:00;0;0
26/12/2014 8:30;0;0
26/12/2014 9:00;0;0
26/12/2014 9:30;0;0
26/12/2014 10:00;0;0
26/12/2014 10:30;0;0
26/12/2014 11:00;0;0
26/12/2014 11:30;0;0
26/12/2014 12:00;0;0
26/12/2014 12:30;0;0
26/12/2014 13:00;0;0
26/12/2014 13:30;0;0
26/12/2014 14:00;0;0
26/12/2014 14:30;0;0
26/12/2014 15:00;0;0
26/12/2014 15:30;3.1;0
26/12/2014 16:00;83.2;602.8
26/12/2014 16:30;167.1;748.4
26/12/2014 17:00;248.3;835
26/12/2014 17:30;319.1;877
26/12/2014 18:00;380.3;909
26/12/2014 18:30;430;928
26/12/2014 19:00;466.4;938
26/12/2014 19:30;491;948
26/12/2014 20:00;499.8;947
26/12/2014 20:30;493.2;942
26/12/2014 21:00;471.1;927
26/12/2014 21:30;439.4;915
26/12/2014 22:00;393.5;894
26/12/2014 22:30;335;858
26/12/2014 23:00;266;806
26/12/2014 23:30;189.8;728.9
27/12/2014 0:00;115.4;619.7
27/12/2014 0:30;24.26;98.8
27/12/2014 1:00;0;0
27/12/2014 1:30;0;0
27/12/2014 2:00;0;0
27/12/2014 2:30;0;0
27/12/2014 3:00;0;0
27/12/2014 3:30;0;0
27/12/2014 4:00;0;0
27/12/2014 4:30;0;0
27/12/2014 5:00;0;0
27/12/2014 5:30;0;0
27/12/2014 6:00;0;0
27/12/2014 6:30;0;0
27/12/2014 7:00;0;0
27/12/2014 7:30;0;0
27/12/2014 8:00;0;0
27/12/2014 8:30;0;0
27/12/2014 9:00;0;0
27/12/2014 9:30;0;0
27/12/2014 10:00;0;0
27/12/2014 10:30;0;0
27/12/2014 11:00;0;0
27/12/2014 11:30;0;0
27/12/2014 12:00;0;0
27/12/2014 12:30;0;0
27/12/2014 13:00;0;0
27/12/2014 13:30;0;0
27/12/2014 14:00;0;0
27/12/2014 14:30;0;0
27/12/2014 15:00;0;0
27/12/2014 15:30;2.74;0
27/12/2014 16:00;45.55;225.2
27/12/2014 16:30;199.3;638.6
27/12/2014 17:00;137.4;157.4
27/12/2014 17:30;73.84;54.25
27/12/2014 18:00;380.2;819
27/12/2014 18:30;420.6;872
27/12/2014 19:00;454;887
27/12/2014 19:30;485.2;895
27/12/2014 20:00;457.7;832
27/12/2014 20:30;480.2;893
27/12/2014 21:00;465.9;886
27/12/2014 21:30;432.1;842
27/12/2014 22:00;344.6;708.1
27/12/2014 22:30;316.8;762.9
27/12/2014 23:00;275.1;777.5
27/12/2014 23:30;108;200.2
28/12/2014 0:00;53.98;10.95
28/12/2014 0:30;26.54;26.47
28/12/2014 1:00;0;0
28/12/2014 1:30;0;0
28/12/2014 2:00;0;0
28/12/2014 2:30;0;0
28/12/2014 3:00;0;0
28/12/2014 3:30;0;0
28/12/2014 4:00;0;0
28/12/2014 4:30;0;0
28/12/2014 5:00;0;0
28/12/2014 5:30;0;0
28/12/2014 6:00;0;0
28/12/2014 6:30;0;0
28/12/2014 7:00;0;0
28/12/2014 7:30;0;0
28/12/2014 8:00;0;0
28/12/2014 8:30;0;0
28/12/2014 9:00;0;0
28/12/2014 9:30;0;0
28/12/2014 10:00;0;0
28/12/2014 10:30;0;0
28/12/2014 11:00;0;0
28/12/2014 11:30;0;0
28/12/2014 12:00;0;0
28/12/2014 12:30;0;0
28/12/2014 13:00;0;0
28/12/2014 13:30;0;0
28/12/2014 14:00;0;0
28/12/2014 14:30;0;0
28/12/2014 15:00;0;0
28/12/2014 15:30;2.92;0
28/12/2014 16:00;81.8;566.8
28/12/2014 16:30;154.3;659
28/12/2014 17:00;234.1;756.1
28/12/2014 17:30;302.1;812
28/12/2014 18:00;364.4;854
28/12/2014 18:30;415.2;882
28/12/2014 19:00;452.2;895
28/12/2014 19:30;476.6;907
28/12/2014 20:00;487.2;911
28/12/2014 20:30;481.4;902
28/12/2014 21:00;462.7;891
28/12/2014 21:30;427.6;867
28/12/2014 22:00;379.2;834
28/12/2014 22:30;324;798.4
28/12/2014 23:00;258.4;746.1
28/12/2014 23:30;184.7;671.4
29/12/2014 0:00;105.7;530.1
29/12/2014 0:30;24.74;73.92
29/12/2014 1:00;0;0
29/12/2014 1:30;0;0
29/12/2014 2:00;0;0
29/12/2014 2:30;0;0
29/12/2014 3:00;0;0
29/12/2014 3:30;0;0
29/12/2014 4:00;0;0
29/12/2014 4:30;0;0
29/12/2014 5:00;0;0
29/12/2014 5:30;0;0
29/12/2014 6:00;0;0
29/12/2014 6:30;0;0
29/12/2014 7:00;0;0
29/12/2014 7:30;0;0
29/12/2014 8:00;0;0
29/12/2014 8:30;0;0
29/12/2014 9:00;0;0
29/12/2014 9:30;0;0
29/12/2014 10:00;0;0
29/12/2014 10:30;0;0
29/12/2014 11:00;0;0
29/12/2014 11:30;0;0
29/12/2014 12:00;0;0
