data;ghi;dni;air_temp;relhum;press;windsp;winddir;max_windsp;precipitation
7/5/2014 21:30;877;787.6;23.02;31.44;1001;2.92;269.6;4.6;0
7/5/2014 22:00;846;755.3;24.58;29.22;1001;2.6;210.6;5;0
7/5/2014 22:30;793.8;820;24.42;25.74;1001;1.54;261.4;2.1;0
7/5/2014 23:00;724.8;793.4;24.3;26.58;1000;2.22;229.6;4.9;0
7/5/2014 23:30;637.1;745.9;24.2;27.94;1000;0.98;286.2;1.6;0
8/5/2014 0:00;389.4;390;24.06;28.34;1000;1.32;175.9;2.8;0
8/5/2014 0:30;179.5;0.71;23.1;31.44;1000;1.46;194.9;2.8;0
8/5/2014 1:00;312;285.8;23;30.98;1000;1.2;247.8;1.8;0
8/5/2014 1:30;189.6;321.4;22.94;31.12;1000;1.2;203.7;2;0
8/5/2014 2:00;86.6;47.71;21.3;35.44;1000;1.82;256.8;3.9;0
8/5/2014 2:30;36.08;0;19.7;40.42;1001;1.64;242.3;2.9;0
8/5/2014 3:00;1.27;0;18.52;44.24;1001;1.42;237.1;2.9;0
8/5/2014 3:30;0;0;17.4;48.28;1001;0.94;269.3;1.7;0
8/5/2014 4:00;0;0;16.32;53.12;1002;0.42;196.9;0.7;0
8/5/2014 4:30;0;0;15.4;57.96;1002;1.52;152.2;2.1;0
8/5/2014 5:00;0;0;14.68;62.08;1003;1.04;157.8;1.4;0
8/5/2014 5:30;0;0;13.9;66.3;1003;1.9;158.8;2.6;0
8/5/2014 6:00;0;0;13.3;69.34;1003;1.04;140.8;1.3;0
8/5/2014 6:30;0;0;12.96;70.28;1003;0.8;107;1.2;0
8/5/2014 7:00;0;0;12.1;73.96;1003;0.6;191.4;1.1;0
8/5/2014 7:30;0;0;12.2;73.46;1003;0.74;140;1;0
8/5/2014 8:00;0;0;11.7;74.58;1003;0.64;152.4;1.1;0
8/5/2014 8:30;0;0;11.5;75.92;1003;0.48;141.6;0.7;0
8/5/2014 9:00;0;0;11.24;77.78;1003;0.6;114.5;1.2;0
8/5/2014 9:30;0;0;11.4;77.38;1003;0.42;195.1;0.6;0
8/5/2014 10:00;0;0;11.5;75.86;1003;0.88;144.1;1.4;0
8/5/2014 10:30;0;0;11.3;75.22;1003;0.84;135;1.1;0
8/5/2014 11:00;0;0;11.2;76.36;1003;0.7;127.8;1;0
8/5/2014 11:30;0;0;11.4;75.74;1003;1.12;119.6;1.6;0
8/5/2014 12:00;0;0;11.7;73.16;1003;1.76;138;2.8;0
8/5/2014 12:30;0;0;12;71.52;1003;1;116.8;1.3;0
8/5/2014 13:00;3.23;0;12.3;69.24;1003;0.78;146.5;1.1;0
8/5/2014 13:30;28.48;0;12.2;71.02;1003;1.02;136.9;1.5;0
8/5/2014 14:00;52.21;0;11.5;74.78;1004;1.6;156.1;3.1;0
8/5/2014 14:30;104.7;0;11.8;74.32;1004;1.38;175.6;2.2;0
8/5/2014 15:00;110.4;0;12.4;70.5;1005;1.56;162.5;3.4;0
8/5/2014 15:30;154.5;0;13.1;65.2;1005;1.62;142.8;2.2;0
8/5/2014 16:00;217.5;0.53;14.7;55.48;1005;1.58;220;3.2;0
8/5/2014 16:30;673.8;519.8;16.16;48.34;1005;1.38;177.4;2.1;0
8/5/2014 17:00;377.8;0;16.5;50.44;1006;1.56;201.4;2.9;0
8/5/2014 17:30;591.9;159.6;17.8;44.8;1006;1.88;193.9;3.5;0
8/5/2014 18:00;563.6;40.22;18.6;40.46;1006;1.86;232.4;3.1;0
8/5/2014 18:30;809;401.4;19.12;36.62;1006;2.76;155;4.4;0
8/5/2014 19:00;743.5;189.3;19.8;34.58;1006;2.9;148.6;4.4;0
8/5/2014 19:30;547.6;12.35;20.1;37.04;1006;1.82;247.2;3.8;0
8/5/2014 20:00;500.9;0.19;20.18;42.34;1006;1.46;251.5;2.6;0
8/5/2014 20:30;581;20.88;20.26;49.16;1005;2.06;212.5;3.9;0
8/5/2014 21:00;545.6;0.58;19.96;51.06;1005;2.52;173.6;5.1;0
8/5/2014 21:30;289.1;0;19.56;53.54;1006;2.1;207.8;4;0
8/5/2014 22:00;208.4;0;19.2;55;1005;1.94;181.5;4.5;0
8/5/2014 22:30;542.1;30.3;19.4;55.74;1005;1.74;210.7;3.2;0
8/5/2014 23:00;281.5;0;19.24;56.64;1005;2.36;186.2;3.7;0
8/5/2014 23:30;247.6;0;19.1;58;1004;1.46;148.2;2.4;0
9/5/2014 0:00;95.7;0;19.3;57.38;1004;0.6;79.91;1.1;0
9/5/2014 0:30;156.5;0;19.6;56.72;1005;1.38;242.4;2.1;0
9/5/2014 1:00;148.7;0;19.3;58.52;1005;2.76;267.4;4.1;0
9/5/2014 1:30;248.2;233.3;18.8;60.06;1005;1.76;268.8;3.2;0
9/5/2014 2:00;83.7;0;18.2;63.04;1005;1.86;224.4;3;0
9/5/2014 2:30;16.29;0;17.6;64.9;1005;1.56;266.4;2.8;0
9/5/2014 3:00;0.33;0;17;68.44;1006;1.1;207;1.9;0
9/5/2014 3:30;0;0;16.6;70.84;1006;1.04;216;2.1;0
9/5/2014 4:00;0;0;16.3;72.92;1005;0.9;188.8;1.9;0
9/5/2014 4:30;0;0;16.2;74.14;1006;1.18;205.8;2.2;0
9/5/2014 5:00;0;0;15.88;78.26;1006;1.3;211.7;2.1;0
9/5/2014 5:30;0;0;15.72;79.2;1006;0.96;227;1.5;0
9/5/2014 6:00;0;0;15.48;83.5;1006;0.3;151.6;0.8;0
9/5/2014 6:30;0;0;15.3;84.6;1006;1.06;168.6;1.9;0
9/5/2014 7:00;0;0;14.8;88.5;1006;1.18;154;2.2;0
9/5/2014 7:30;0;0;14.8;88.2;1006;1.02;195.4;2.2;0
9/5/2014 8:00;0;0;15;85.7;1006;1.16;198.2;2;0
9/5/2014 8:30;0;0;14.9;85.9;1006;1.8;154.8;3.1;0
9/5/2014 9:00;0;0;14.7;86.2;1006;1;129;1.6;0
9/5/2014 9:30;0;0;14.7;86.9;1006;0.72;145.2;1.5;0
9/5/2014 10:00;0;0;14.7;84.8;1006;1.54;176;2.7;0
9/5/2014 10:30;0;0;14.5;84.8;1006;1.04;273.2;3.4;0
9/5/2014 11:00;0;0;13.9;85.3;1007;0.5;222.7;1.1;0
9/5/2014 11:30;0;0;13.7;86.4;1007;1.3;145;1.7;0
9/5/2014 12:00;0;0;13.7;85.4;1007;1.08;190.7;1.8;0
9/5/2014 12:30;0;0;13.2;86.3;1007;0.96;191;1.7;0
9/5/2014 13:00;4.51;0;13.1;86.3;1007;1.12;177.7;1.6;0
9/5/2014 13:30;24.08;0;13.2;85.7;1007;0.66;155.2;1.3;0
9/5/2014 14:00;83.5;0;13.5;83.4;1007;1.94;185.3;2.6;0
9/5/2014 14:30;64.95;0;13.9;81.3;1007;0.92;209.6;1.9;0
9/5/2014 15:00;176.9;0;14.1;79.26;1008;0.76;150.2;1.2;0
9/5/2014 15:30;227.3;0;14.8;75.08;1008;1.38;166.1;3;0
9/5/2014 16:00;450.4;106;15.54;71.5;1008;1.22;221.8;2;0
9/5/2014 16:30;281.9;6.11;16.06;67.46;1008;1.28;192.9;2.7;0
9/5/2014 17:00;626.5;589.2;17.46;59.4;1008;2.08;141.8;3.7;0
9/5/2014 17:30;179.2;7.75;18.4;55.52;1008;1.86;234.8;4;0
9/5/2014 18:00;946;882;18.8;50.16;1008;1.58;132.7;2.9;0
9/5/2014 18:30;1016;922;19.74;48.24;1008;2.62;133;3.5;0
9/5/2014 19:00;1047;861;20.98;44.3;1008;1.64;250.1;3;0
9/5/2014 19:30;1086;923;21.1;41.56;1008;1.02;163.1;2.2;0
9/5/2014 20:00;1072;920;21.94;39.76;1007;0.98;121.1;2.1;0
9/5/2014 20:30;773.9;544.5;22.82;36.06;1007;0.84;151.9;1.3;0
9/5/2014 21:00;1054;920;23.96;31.6;1007;2.2;260.6;3.3;0
9/5/2014 21:30;1004;896;23.9;31.22;1007;2.12;281.8;3;0
9/5/2014 22:00;937;875;23.42;34.74;1006;1.06;211.2;2.7;0
9/5/2014 22:30;729.8;571.9;23.7;31.6;1006;2.3;277;3.7;0
9/5/2014 23:00;471.2;307.4;24.28;30.9;1006;1.48;204.7;2.7;0
9/5/2014 23:30;527.4;475.9;24;30.16;1005;1.06;258.1;1.6;0
10/5/2014 0:00;536;782.4;23.9;30.96;1005;1.36;184.9;3.1;0
10/5/2014 0:30;439.4;733.9;24.2;31.38;1005;1.2;259;2.2;0
10/5/2014 1:00;343.2;675.8;23.82;31.16;1005;1.5;273.2;2.1;0
10/5/2014 1:30;241.7;566.1;23.04;33.28;1005;0.7;253.8;1.1;0
10/5/2014 2:00;149.5;466.9;21.5;42.64;1005;1.84;214.3;3.2;0
10/5/2014 2:30;61.82;273.3;19.8;43.34;1005;1.08;258;1.7;0
10/5/2014 3:00;3.35;0;18.18;47.14;1005;1.9;209.9;3;0
10/5/2014 3:30;0;0;16.66;52.38;1006;1.04;192.7;2.3;0
10/5/2014 4:00;0;0;15.1;57.84;1006;1.38;146;2;0
10/5/2014 4:30;0;0;14.2;59.14;1006;1.42;143.6;2.1;0
10/5/2014 5:00;0;0;13.9;59.26;1007;1.34;162.3;2.1;0
10/5/2014 5:30;0;0;13.4;63.04;1007;1.34;154.6;1.9;0
10/5/2014 6:00;0;0;12.9;66.84;1007;2.36;155.8;3.6;0
10/5/2014 6:30;0;0;12.3;68.42;1007;1.14;143.6;1.9;0
10/5/2014 7:00;0;0;11.84;68.18;1007;1.62;152.4;3;0
10/5/2014 7:30;0;0;10.96;72.3;1007;1.32;123;2.3;0
10/5/2014 8:00;0;0;11.4;70.26;1006;2.58;135.7;4;0
10/5/2014 8:30;0;0;11.2;71.38;1006;1.48;135.9;2.4;0
10/5/2014 9:00;0;0;11;72.8;1006;1.76;129.6;2.7;0
10/5/2014 9:30;0;0;11;71.96;1006;0.8;132.1;1.4;0
10/5/2014 10:00;0;0;10.56;73.3;1006;1.3;136.7;2.3;0
10/5/2014 10:30;0;0;9.5;77.46;1006;1.58;127.2;2.3;0
10/5/2014 11:00;0;0;9.6;76.9;1006;2.14;125;3.3;0
10/5/2014 11:30;0;0;9.5;77.14;1006;1.32;137.1;2.3;0
10/5/2014 12:00;0;0;8.7;79.98;1006;0.86;95.3;1.4;0
10/5/2014 12:30;0;0;8;82.4;1006;0.56;224.3;1.3;0
10/5/2014 13:00;4.72;0;7.9;84;1006;1.06;72.49;1.9;0
10/5/2014 13:30;47.68;269.1;8.5;81.3;1006;0.94;87.2;2.2;0
10/5/2014 14:00;134;501.1;9.5;77.48;1006;0.44;113;0.7;0
10/5/2014 14:30;235;645.6;11.5;69.66;1007;0.92;142.6;1.4;0
10/5/2014 15:00;338.6;739.5;12.84;66.12;1007;0.34;207;0.8;0
10/5/2014 15:30;439.1;790.7;14.4;60.1;1007;0.98;218.1;1.7;0
10/5/2014 16:00;538.2;841;14.82;54.86;1007;0.92;291.5;1.7;0
10/5/2014 16:30;628.7;867;15.52;52.62;1007;0.92;291.4;1.4;0
10/5/2014 17:00;713.5;885;15.94;49.16;1006;1.76;301;2.9;0
10/5/2014 17:30;787.6;900;17.5;42.68;1006;3.24;302.5;4.5;0
10/5/2014 18:00;855;921;17.74;39.94;1006;3.04;310;3.7;0
10/5/2014 18:30;906;916;18.3;38.66;1006;4;313.4;6.8;0
10/5/2014 19:00;940;904;18.9;36.62;1005;4.38;303.8;6.1;0
10/5/2014 19:30;978;943;19.96;25.1;1005;5.24;306;7.2;0
10/5/2014 20:00;984;939;20.46;24.96;1005;3.76;303.2;4.8;0
10/5/2014 20:30;971;928;20.46;24.26;1005;2.38;310.2;4;0
10/5/2014 21:00;947;916;20.8;23.2;1004;4.8;286.8;7.7;0
10/5/2014 21:30;923;916;21.5;20.2;1004;5.36;310.5;7;0
10/5/2014 22:00;859;899;21.84;20.18;1004;4.78;311.6;7.1;0
10/5/2014 22:30;818;881;21.56;19.8;1004;4.72;309.2;7;0
10/5/2014 23:00;820;851;22.4;20.5;1003;2.9;297.8;5.3;0
10/5/2014 23:30;690.3;821;21.38;20.28;1003;3.3;273.5;4.6;0
11/5/2014 0:00;543.4;764;21.8;21.06;1003;5.54;295.2;7.9;0
11/5/2014 0:30;456.2;765.2;21.6;20.4;1003;2.86;249.1;5.7;0
11/5/2014 1:00;352.3;705.5;21.4;22.82;1003;5.1;303.8;6.7;0
11/5/2014 1:30;256.3;643.6;20.7;27.98;1003;1.36;101.5;1.9;0
11/5/2014 2:00;161.1;542.3;20.5;26.7;1003;3.88;282.6;5.5;0
11/5/2014 2:30;71.42;361.1;19.8;27.78;1003;2.74;298;4.5;0
11/5/2014 3:00;4.7;0;19.1;29.44;1004;1;89.8;1.7;0
11/5/2014 3:30;0;0;17.7;33.52;1004;0.72;294.9;1.2;0
11/5/2014 4:00;0;0;17.4;33.58;1004;0.9;273.2;1.5;0
11/5/2014 4:30;0;0;16.4;37.82;1005;0.44;91.3;0.6;0
11/5/2014 5:00;0;0;15.7;40.32;1005;0.52;87.9;0.8;0
11/5/2014 5:30;0;0;15.4;40.44;1005;0.92;112.2;1.5;0
11/5/2014 6:00;0;0;14.66;43.14;1005;0.4;182.8;0.7;0
11/5/2014 6:30;0;0;14.2;44.98;1005;0.84;114;1.1;0
11/5/2014 7:00;0;0;14.8;43.54;1006;1.36;102.9;2.5;0
11/5/2014 7:30;0;0;14.3;43.64;1006;1.24;87.4;2.5;0
11/5/2014 8:00;0;0;13.9;43.98;1006;1.6;110.8;3.3;0
11/5/2014 8:30;0;0;14;40.1;1006;1.36;47.66;2.3;0
11/5/2014 9:00;0;0;13.16;47.18;1006;0.54;204.6;1;0
11/5/2014 9:30;0;0;13.2;47;1006;0.82;138.9;1.3;0
11/5/2014 10:00;0;0;12.7;48.4;1006;0.54;143.4;1;0
11/5/2014 10:30;0;0;12.9;45.28;1006;0.7;144.4;1.3;0
11/5/2014 11:00;0;0;13.5;38.56;1006;0.7;152.7;1.3;0
11/5/2014 11:30;0;0;12.7;43.44;1006;0.9;87;1.8;0
11/5/2014 12:00;0;0;12.6;42.72;1006;0.52;133.4;1;0
11/5/2014 12:30;0;0;12.6;40.9;1006;0.98;96.6;1.9;0
11/5/2014 13:00;5.23;0;12.2;43.44;1006;0.66;97.8;1.3;0
11/5/2014 13:30;60.25;458.8;11.6;47.96;1006;0.64;282.1;0.9;0
11/5/2014 14:00;152.9;649.7;12.9;38.4;1006;0.82;261;1.6;0
11/5/2014 14:30;257.1;764;13.9;35.8;1006;1.46;283.5;2.4;0
11/5/2014 15:00;361.6;830;14.8;34.74;1006;3.28;295.9;4.7;0
11/5/2014 15:30;461.9;870;15.6;34.32;1006;3.96;300.8;5.8;0
11/5/2014 16:00;559.5;900;16.5;32.46;1006;6.34;304.6;9;0
11/5/2014 16:30;651.7;921;17.5;29.66;1006;6.42;304.2;8.6;0
11/5/2014 17:00;734.5;935;18.5;27.86;1006;4.6;285.2;6.8;0
11/5/2014 17:30;807;944;19.2;26.16;1006;6.72;304.4;10;0
11/5/2014 18:00;877;960;20.6;24.94;1006;5.2;286;7.9;0
11/5/2014 18:30;929;967;21.06;24.08;1006;5.32;296.3;7.8;0
11/5/2014 19:00;962;963;21.94;23.02;1006;2.94;284.6;5.6;0
11/5/2014 19:30;985;962;22.34;22.74;1005;8.2;306;10;0
11/5/2014 20:00;990;958;22.56;22.88;1005;4.06;313;6.6;0
11/5/2014 20:30;983;953;23.8;21.62;1005;6.3;304.8;8.7;0
11/5/2014 21:00;963;952;23.78;20.76;1004;6.18;292.6;7.6;0
11/5/2014 21:30;924;937;24.7;19.6;1004;6;310.8;8.2;0
11/5/2014 22:00;871;922;25.24;20.36;1004;4.14;310;7.4;0
11/5/2014 22:30;812;906;25.7;19.7;1004;3.84;309.4;5.7;0
11/5/2014 23:00;740.4;867;26.06;19.06;1003;3.9;318.6;6.1;0
11/5/2014 23:30;648.7;855;26.06;19.08;1003;5.28;309;7.3;0
12/5/2014 0:00;557.6;824;26.7;18.2;1003;2.48;259.4;4.5;0
12/5/2014 0:30;459.1;778.8;26.28;18.74;1003;4.38;305.6;5.7;0
12/5/2014 1:00;360.6;725.8;26.2;18.74;1003;1.96;312.1;4;0
12/5/2014 1:30;262;658.4;26;19.08;1003;2.48;290.6;4.3;0
12/5/2014 2:00;112.8;330.5;25.34;18.38;1003;2.6;249.8;5;0
12/5/2014 2:30;66.44;328.1;24.7;20.3;1003;1.28;289.8;2.5;0
12/5/2014 3:00;4.13;0;23.56;22.72;1003;1.28;259.8;2.3;0
12/5/2014 3:30;0;0;22.5;24.56;1004;0.52;183.5;1;0
12/5/2014 4:00;0;0;21.4;29.74;1004;0.74;106.4;2;0
12/5/2014 4:30;0;0;20.5;30.04;1004;0.86;131.7;1.3;0
12/5/2014 5:00;0;0;20.3;29.12;1004;0.86;115.8;1.4;0
12/5/2014 5:30;0;0;19.76;32.18;1004;0.82;141.4;1.6;0
12/5/2014 6:00;0;0;18.7;37.66;1005;0.34;160.2;0.7;0
12/5/2014 6:30;0;0;18.2;39.12;1005;1.3;112.8;1.9;0
12/5/2014 7:00;0;0;19.08;32.36;1005;1.26;89.4;2.5;0
12/5/2014 7:30;0;0;16.94;40.1;1005;0.28;323.9;0.4;0
12/5/2014 8:00;0;0;15.5;43.3;1005;0.4;317.2;0.6;0
12/5/2014 8:30;0;0;14.38;46.48;1005;0.5;34.38;0.7;0
12/5/2014 9:00;0;0;13.3;51.8;1005;0.66;339.3;1.2;0
12/5/2014 9:30;0;0;13.08;52.86;1005;0.96;135.4;1.5;0
12/5/2014 10:00;0;0;13.02;50.28;1005;0.34;204.5;0.6;0
12/5/2014 10:30;0;0;12.34;52.86;1005;1.2;72;2;0
12/5/2014 11:00;0;0;11.6;58.22;1005;0.72;80.2;1.6;0
12/5/2014 11:30;0;0;11.8;50.78;1005;0.6;93;0.9;0
12/5/2014 12:00;0;0;12.9;41.86;1005;0.56;83.7;1;0
12/5/2014 12:30;0;0;12.7;42.14;1005;0.54;79.8;0.9;0
12/5/2014 13:00;4.51;0;12.4;41.56;1005;1;36.5;1.8;0
12/5/2014 13:30;51.38;289.8;11;47.86;1005;0.7;312.2;1.2;0
12/5/2014 14:00;149.3;580.2;12.1;45.98;1006;0.98;261.2;1.4;0
12/5/2014 14:30;251.7;705.3;14.7;38.84;1007;0.42;121.7;0.5;0
12/5/2014 15:00;360.1;782.4;17.46;35.68;1007;0.2;205.5;0.4;0
12/5/2014 15:30;455.5;825;18.54;32.08;1008;0.62;183;1.2;0
12/5/2014 16:00;552.3;857;19.94;28.94;1007;0.56;136.7;1.2;0
12/5/2014 16:30;643.7;882;21.92;23.14;1007;2.1;139.4;2.5;0
12/5/2014 17:00;728;899;22.22;23.72;1008;0.58;161.6;1.2;0
12/5/2014 17:30;802;912;24.44;21.96;1008;0.8;127.5;1.6;0
12/5/2014 18:00;866;923;24.96;20.9;1008;3.46;269.6;4.4;0
12/5/2014 18:30;917;928;26.02;20.82;1008;1.32;239.1;2.2;0
12/5/2014 19:00;955;935;26.48;20.22;1008;1.62;246.6;3.5;0
12/5/2014 19:30;977;940;27.62;18.68;1008;1.66;271.2;2.3;0
12/5/2014 20:00;986;937;29.12;17.08;1007;1.14;337.4;2.3;0
12/5/2014 20:30;988;947;29.42;13.26;1007;2.14;275;2.8;0
12/5/2014 21:00;936;874;29.9;13.68;1007;2;322.4;3.3;0
12/5/2014 21:30;913;878;29.4;12.46;1007;0.74;99.5;1.8;0
12/5/2014 22:00;896;909;30.86;10.6;1006;2.06;283.4;2.9;0
12/5/2014 22:30;787.5;753;31;11.8;1006;0.82;256.4;1.2;0
12/5/2014 23:00;324.7;231;30.62;10.58;1006;2.8;315.9;3.7;0
12/5/2014 23:30;643.9;839;30.62;10.9;1005;3.2;309.2;5.4;0
13/5/2014 0:00;509.3;713.8;30.42;11.86;1005;2.26;299.1;2.9;0
13/5/2014 0:30;454;747.4;30.22;11.82;1005;2.04;295.8;3;0
13/5/2014 1:00;357.5;690.1;30.64;11.64;1005;1.04;286.3;1.9;0
13/5/2014 1:30;252.3;588.1;30.58;12;1005;0.94;7.02;2.6;0
13/5/2014 2:00;105.1;248.1;28.86;13.62;1005;0.74;94.1;1.3;0
13/5/2014 2:30;55.68;85.4;27.8;16.12;1005;0.38;346.9;0.8;0
13/5/2014 3:00;4.07;0;26.02;19.04;1005;0.14;32.07;0.2;0
13/5/2014 3:30;0;0;22.98;25.28;1005;0.26;73.94;0.3;0
13/5/2014 4:00;0;0;21.5;30.38;1005;0.54;117;0.6;0
13/5/2014 4:30;0;0;20.54;36.04;1005;0.64;121;0.8;0
13/5/2014 5:00;0;0;18.7;39.78;1005;0.74;123.2;0.9;0
13/5/2014 5:30;0;0;21.48;33.48;1005;0.74;53.83;1.1;0
13/5/2014 6:00;0;0;18.26;44;1006;0.52;93.6;0.6;0
13/5/2014 6:30;0;0;16.5;48.14;1006;0.56;108.6;0.7;0
13/5/2014 7:00;0;0;17.7;43.88;1006;0.8;60.8;1.1;0
13/5/2014 7:30;0;0;18;41.16;1006;1.04;87.1;1.8;0
13/5/2014 8:00;0;0;17.7;43.14;1006;0.62;101;1;0
13/5/2014 8:30;0;0;16.7;48.08;1006;0.6;166.7;1;0
13/5/2014 9:00;0;0;15.46;51.44;1006;0.88;152.3;1.1;0
13/5/2014 9:30;0;0;13.46;56.38;1006;0.74;39.6;1.5;0
13/5/2014 10:00;0;0;14.02;55.06;1006;0.74;109.2;1.4;0
13/5/2014 10:30;0;0;13.28;56.56;1006;0.52;99.8;0.9;0
13/5/2014 11:00;0;0;14.6;53.1;1006;0.84;68.01;1.4;0
13/5/2014 11:30;0;0;11.5;63.2;1006;0.84;101.2;1.1;0
13/5/2014 12:00;0;0;11.36;64.02;1006;0.52;119.7;0.9;0
13/5/2014 12:30;0;0;10.72;67.28;1006;0.66;109.4;1;0
13/5/2014 13:00;6.2;0;10.8;65.22;1006;0.62;111.3;1.1;0
13/5/2014 13:30;50;281.6;13.12;58.68;1007;0.42;142;0.6;0
13/5/2014 14:00;147.9;550.2;14.9;50.8;1007;1.44;63.76;1.8;0
13/5/2014 14:30;253.2;677.3;17.02;46.64;1007;0.5;69.65;0.9;0
13/5/2014 15:00;356.9;705;20.18;39.28;1008;0.46;238.6;0.8;0
13/5/2014 15:30;377.2;490.3;22.4;29.68;1008;1.16;265.4;1.7;0
13/5/2014 16:00;475.6;549.1;22.4;32.08;1009;0.62;253.8;1;0
13/5/2014 16:30;543.4;567.6;24;27.26;1009;0.48;273.8;0.9;0
13/5/2014 17:00;695;748.5;26.36;22.76;1009;0.78;156;1.4;0
13/5/2014 17:30;801;863;27.12;20.42;1009;0.8;191.8;2;0
13/5/2014 18:00;868;913;27.96;18.7;1009;1.06;136.7;2.1;0
13/5/2014 18:30;932;913;28.1;19.22;1009;1.32;154.9;3;0
13/5/2014 19:00;949;916;29.32;19.08;1009;0.44;244;0.8;0
13/5/2014 19:30;976;913;30.62;17.74;1009;1.56;216.3;2;0
13/5/2014 20:00;977;926;31.32;18.02;1008;1.7;256.7;2.7;0
13/5/2014 20:30;968;920;31.28;17.64;1008;1.68;147.2;2.1;0
13/5/2014 21:00;946;911;31.6;18.52;1008;1.48;144.6;2.8;0
13/5/2014 21:30;908;893;33.42;17.18;1008;1.28;200.5;2.5;0
13/5/2014 22:00;858;879;34.1;15.16;1007;1.42;181.7;2.9;0
13/5/2014 22:30;801;866;33.04;14.22;1007;1.14;169.2;2.3;0
13/5/2014 23:00;727.4;844;34.2;11.86;1007;1.16;253.7;2.6;0
13/5/2014 23:30;592.2;716;34;13.64;1007;1.52;114.9;2.4;0
14/5/2014 0:00;560.8;774.2;34.08;12.06;1007;2.5;276.2;3.8;0
14/5/2014 0:30;460.5;719.1;34;10.16;1007;0.44;355.2;0.7;0
14/5/2014 1:00;320.1;552.1;33.72;11.48;1006;0.72;139.9;1.2;0
14/5/2014 1:30;256;551.4;33.9;13.82;1006;0.46;253.8;0.8;0
14/5/2014 2:00;160.3;434.1;33.3;14.72;1006;0.46;284.7;0.6;0
14/5/2014 2:30;71.49;247.1;31.8;15.9;1006;0.16;263.8;0.4;0
14/5/2014 3:00;6.74;0;28.6;21.78;1006;0.5;84.8;0.7;0
14/5/2014 3:30;0;0;27.48;25.72;1006;0.42;111.2;0.5;0
14/5/2014 4:00;0;0;23.42;31.32;1006;0.62;95.8;0.7;0
14/5/2014 4:30;0;0;23.1;30.26;1007;0.82;94.4;1;0
14/5/2014 5:00;0;0;21.2;35.7;1007;0.82;107.2;0.9;0
14/5/2014 5:30;0;0;20.12;39.8;1007;0.84;123.2;1;0
14/5/2014 6:00;0;0;18.6;44.48;1008;0.4;147.9;0.5;0
14/5/2014 6:30;0;0;18.82;41.36;1008;1.24;82;1.4;0
14/5/2014 7:00;0;0;18.52;45.1;1008;0.32;120.1;0.6;0
14/5/2014 7:30;0;0;18.4;41.74;1008;0.84;81;1.1;0
14/5/2014 8:00;0;0;19.58;44.46;1008;0.72;200.2;1;0
14/5/2014 8:30;0;0;16.9;49.84;1008;0.86;91.4;1;0
14/5/2014 9:00;0;0;15.8;52.74;1008;0.34;182.2;0.5;0
14/5/2014 9:30;0;0;15.14;53.3;1008;0.22;75.18;0.3;0
14/5/2014 10:00;0;0;14.58;59.56;1007;0.56;125.2;0.7;0
14/5/2014 10:30;0;0;14.36;57.94;1007;0.52;99.7;0.7;0
14/5/2014 11:00;0;0;14.08;60.92;1007;1.04;56.6;1.4;0
14/5/2014 11:30;0;0;15.8;56.26;1007;0.82;76.2;1;0
14/5/2014 12:00;0;0;14.1;62.08;1007;0.48;112.4;0.7;0
14/5/2014 12:30;0;0;16.8;49.86;1007;1.52;42.36;2.1;0
14/5/2014 13:00;6.76;0;16.2;50.52;1007;1.4;46;1.8;0
14/5/2014 13:30;58.04;296.9;16.56;47.6;1008;1.46;52.8;2.1;0
14/5/2014 14:00;142.9;494.1;17.6;44.98;1008;1.54;3.199;2.1;0
14/5/2014 14:30;239.8;616;20;37.9;1008;0.62;10.83;1.1;0
14/5/2014 15:00;342.3;709;22.24;32.24;1008;1.36;289.2;2.2;0
14/5/2014 15:30;441.6;769.6;23.26;30.16;1008;1.1;66.7;1.7;0
14/5/2014 16:00;537.3;812;25.22;27.34;1008;1.16;285.2;1.8;0
14/5/2014 16:30;627.7;843;26.82;25.34;1008;1.66;313.4;2.4;0
14/5/2014 17:00;712.6;868;27.88;23.1;1008;1.46;279.3;2.7;0
14/5/2014 17:30;788.4;888;28.82;22.58;1008;1.98;303.7;2.6;0
14/5/2014 18:00;853;900;29.9;20.46;1008;1.64;350.6;2.8;0
14/5/2014 18:30;903;909;30.6;20.1;1008;1.04;304.4;1.9;0
14/5/2014 19:00;939;915;31.7;18.6;1008;2.18;279.4;3.4;0
14/5/2014 19:30;962;916;32.48;17.04;1007;2.92;303.4;3.7;0
14/5/2014 20:00;966;910;33.3;15.34;1007;2.34;311.8;3.2;0
14/5/2014 20:30;957;902;33.96;14.78;1007;2.64;316.9;4.1;0
14/5/2014 21:00;932;880;34.1;17.18;1007;3.18;309.1;4.3;0
14/5/2014 21:30;905;883;34.14;16;1007;1.92;272.8;3.6;0
14/5/2014 22:00;836;837;34.66;15.22;1006;0.8;273.8;1.3;0
14/5/2014 22:30;791.1;847;35.18;15.04;1006;2.62;277.3;4.1;0
14/5/2014 23:00;681.2;769.9;35.3;12.24;1006;2.96;277.4;3.8;0
14/5/2014 23:30;644.8;797.7;35.26;12.12;1006;0.58;29.22;2;0
15/5/2014 0:00;548;753;35.26;12.38;1005;0.9;257;1.4;0
15/5/2014 0:30;330.7;452.6;35.26;11.32;1005;1.92;293.2;2.9;0
15/5/2014 1:00;242.4;352.1;34.9;11.12;1005;1.88;309.4;2.8;0
