data;ghi;dni
21/7/2014 14:45;121.5;5.27
21/7/2014 15:00;104.1;0
21/7/2014 15:15;109.5;0
21/7/2014 15:30;125;0
21/7/2014 15:45;143.6;0
21/7/2014 16:00;169.1;0
21/7/2014 16:15;219;0
21/7/2014 16:30;198;0
21/7/2014 16:45;751.2;692.2
21/7/2014 17:00;801;795.9
21/7/2014 17:15;707.2;808
21/7/2014 17:30;726;828
21/7/2014 17:45;758.4;840
21/7/2014 18:00;784.1;842
21/7/2014 18:15;811;844
21/7/2014 18:30;834;847
21/7/2014 18:45;861;861
21/7/2014 19:00;883;874
21/7/2014 19:15;895;871
21/7/2014 19:30;909;874
21/7/2014 19:45;914;866
21/7/2014 20:00;919;868
21/7/2014 20:15;920;868
21/7/2014 20:30;918;862
21/7/2014 20:45;920;858
21/7/2014 21:00;920;850
21/7/2014 21:15;909;853
21/7/2014 21:30;899;844
21/7/2014 21:45;375.3;3.42
21/7/2014 22:00;944;804
21/7/2014 22:15;905;817
21/7/2014 22:30;297.1;0.03
21/7/2014 22:45;654.3;459.2
21/7/2014 23:00;801;743.8
21/7/2014 23:15;691.7;753.7
21/7/2014 23:30;631.7;759.8
21/7/2014 23:45;586.4;746.2
22/7/2014 0:00;548.3;739.1
22/7/2014 0:15;508.2;727.1
22/7/2014 0:30;463.4;713.7
22/7/2014 0:45;414.2;684.4
22/7/2014 1:00;373.1;665.6
22/7/2014 1:15;329.4;634.2
22/7/2014 1:30;283;599.9
22/7/2014 1:45;239.7;571.1
22/7/2014 2:00;193.6;529.8
22/7/2014 2:15;67.77;133.6
22/7/2014 2:30;65.12;193.2
22/7/2014 2:45;71.04;340.3
22/7/2014 3:00;18.91;42.94
22/7/2014 3:15;4.64;0
22/7/2014 3:30;0;0
22/7/2014 3:45;0;0
22/7/2014 4:00;0;0
22/7/2014 4:15;0;0
22/7/2014 4:30;0;0
22/7/2014 4:45;0;0
22/7/2014 5:00;0;0
22/7/2014 5:15;0;0
22/7/2014 5:30;0;0
22/7/2014 5:45;0;0
22/7/2014 6:00;0;0
22/7/2014 6:15;0;0
22/7/2014 6:30;0;0
22/7/2014 6:45;0;0
22/7/2014 7:00;0;0
22/7/2014 7:15;0;0
22/7/2014 7:30;0;0
22/7/2014 7:45;0;0
22/7/2014 8:00;0;0
22/7/2014 8:15;0;0
22/7/2014 8:30;0;0
22/7/2014 8:45;0;0
22/7/2014 9:00;0;0
22/7/2014 9:15;0;0
22/7/2014 9:30;0;0
22/7/2014 9:45;0;0
22/7/2014 10:00;0;0
22/7/2014 10:15;0;0
22/7/2014 10:30;0;0
22/7/2014 10:45;0;0
22/7/2014 11:00;0;0
22/7/2014 11:15;0;0
22/7/2014 11:30;0;0
22/7/2014 11:45;0;0
22/7/2014 12:00;0;0
22/7/2014 12:15;0;0
22/7/2014 12:30;0;0
22/7/2014 12:45;0;0
22/7/2014 13:00;0.92;0
22/7/2014 13:15;2.66;0
22/7/2014 13:30;11.11;0
22/7/2014 13:45;19.46;0
22/7/2014 14:00;28.79;0
22/7/2014 14:15;34.72;0
22/7/2014 14:30;53.25;0
22/7/2014 14:45;164.4;12.5
22/7/2014 15:00;330.3;346.2
22/7/2014 15:15;247;16.57
22/7/2014 15:30;386.5;341.5
22/7/2014 15:45;252.7;38.27
22/7/2014 16:00;274.7;162.9
22/7/2014 16:15;480.3;437.6
22/7/2014 16:30;381;143.1
22/7/2014 16:45;723;626
22/7/2014 17:00;681.6;568.9
22/7/2014 17:15;796.9;647
22/7/2014 17:30;727.5;601.1
22/7/2014 17:45;678.4;449.1
22/7/2014 18:00;559.4;286.1
22/7/2014 18:15;707.6;443.8
22/7/2014 18:30;570;286.9
22/7/2014 18:45;770.2;486.1
22/7/2014 19:00;814;493
22/7/2014 19:15;676.5;288.9
22/7/2014 19:30;534.3;142.5
22/7/2014 19:45;537.9;128.7
22/7/2014 20:00;460.3;76.97
22/7/2014 20:15;426.3;33.42
22/7/2014 20:30;940;565.7
22/7/2014 20:45;572.7;209.6
22/7/2014 21:00;954;718.2
22/7/2014 21:15;1098;769.5
22/7/2014 21:30;636;342.3
22/7/2014 21:45;939;696.2
22/7/2014 22:00;506.2;282.7
22/7/2014 22:15;874;840
22/7/2014 22:30;808;843
22/7/2014 22:45;752.7;828
22/7/2014 23:00;747.5;812
22/7/2014 23:15;675.6;804
22/7/2014 23:30;634.5;795.3
22/7/2014 23:45;591.2;780.3
23/7/2014 0:00;553;772.6
23/7/2014 0:15;509.6;757.5
23/7/2014 0:30;464.8;736
23/7/2014 0:45;421.6;721.6
23/7/2014 1:00;377.6;703.4
23/7/2014 1:15;334.1;685.1
23/7/2014 1:30;290;662.8
23/7/2014 1:45;244;629.6
23/7/2014 2:00;199.7;588.7
23/7/2014 2:15;156.1;544.2
23/7/2014 2:30;113.9;479.1
23/7/2014 2:45;75.34;406
23/7/2014 3:00;36.4;244.9
23/7/2014 3:15;5.78;0
23/7/2014 3:30;0;0
23/7/2014 3:45;0;0
23/7/2014 4:00;0;0
23/7/2014 4:15;0;0
23/7/2014 4:30;0;0
23/7/2014 4:45;0;0
23/7/2014 5:00;0;0
23/7/2014 5:15;0;0
23/7/2014 5:30;0;0
23/7/2014 5:45;0;0
23/7/2014 6:00;0;0
23/7/2014 6:15;0;0
23/7/2014 6:30;0;0
23/7/2014 6:45;0;0
23/7/2014 7:00;0;0
23/7/2014 7:15;0;0
23/7/2014 7:30;0;0
23/7/2014 7:45;0;0
23/7/2014 8:00;0;0
23/7/2014 8:15;0;0
23/7/2014 8:30;0;0
23/7/2014 8:45;0;0
23/7/2014 9:00;0;0
23/7/2014 9:15;0;0
23/7/2014 9:30;0;0
23/7/2014 9:45;0;0
23/7/2014 10:00;0;0
23/7/2014 10:15;0;0
23/7/2014 10:30;0;0
23/7/2014 10:45;0;0
23/7/2014 11:00;0;0
23/7/2014 11:15;0;0
23/7/2014 11:30;0;0
23/7/2014 11:45;0;0
23/7/2014 12:00;0;0
23/7/2014 12:15;0;0
23/7/2014 12:30;0;0
23/7/2014 12:45;0;0
23/7/2014 13:00;2.41;0
23/7/2014 13:15;2.24;0
23/7/2014 13:30;15.97;43.28
23/7/2014 13:45;95.5;640.9
23/7/2014 14:00;132.1;643.7
23/7/2014 14:15;178.9;698.3
23/7/2014 14:30;225.2;733.4
23/7/2014 14:45;313.9;755.9
23/7/2014 15:00;103.3;8.23
23/7/2014 15:15;358.1;702.7
23/7/2014 15:30;415.2;828
23/7/2014 15:45;461.4;842
23/7/2014 16:00;512.4;855
23/7/2014 16:15;550.3;864
23/7/2014 16:30;591.1;872
23/7/2014 16:45;633.1;882
23/7/2014 17:00;671.8;888
23/7/2014 17:15;710.1;894
23/7/2014 17:30;747.2;902
23/7/2014 17:45;780.1;907
23/7/2014 18:00;811;910
23/7/2014 18:15;837;911
23/7/2014 18:30;861;916
23/7/2014 18:45;885;922
23/7/2014 19:00;902;922
23/7/2014 19:15;917;921
23/7/2014 19:30;931;925
23/7/2014 19:45;937;925
23/7/2014 20:00;943;925
23/7/2014 20:15;942;922
23/7/2014 20:30;942;924
23/7/2014 20:45;936;923
23/7/2014 21:00;928;920
23/7/2014 21:15;916;919
23/7/2014 21:30;898.57;791.01
23/7/2014 21:45;879;921
23/7/2014 22:00;854;912
23/7/2014 22:15;828;909
23/7/2014 22:30;795.6;895
23/7/2014 22:45;761.8;886
23/7/2014 23:00;726.5;878
23/7/2014 23:15;692.7;873
23/7/2014 23:30;653.4;864
23/7/2014 23:45;613.8;853
24/7/2014 0:00;573.1;844
24/7/2014 0:15;525;821
24/7/2014 0:30;479.8;803
24/7/2014 0:45;433.8;782.3
24/7/2014 1:00;388.5;764.7
24/7/2014 1:15;342.8;743.6
24/7/2014 1:30;295.9;715.1
24/7/2014 1:45;248.2;679.7
24/7/2014 2:00;207.2;660.2
24/7/2014 2:15;160.6;609.3
24/7/2014 2:30;114;529.8
24/7/2014 2:45;73.26;450.3
24/7/2014 3:00;28.42;209.5
24/7/2014 3:15;3.21;0
24/7/2014 3:30;0;0
24/7/2014 3:45;0;0
24/7/2014 4:00;0;0
24/7/2014 4:15;0;0
24/7/2014 4:30;0;0
24/7/2014 4:45;0;0
24/7/2014 5:00;0;0
24/7/2014 5:15;0;0
24/7/2014 5:30;0;0
24/7/2014 5:45;0;0
24/7/2014 6:00;0;0
24/7/2014 6:15;0;0
24/7/2014 6:30;0;0
24/7/2014 6:45;0;0
24/7/2014 7:00;0;0
24/7/2014 7:15;0;0
24/7/2014 7:30;0;0
24/7/2014 7:45;0;0
24/7/2014 8:00;0;0
24/7/2014 8:15;0;0
24/7/2014 8:30;0;0
24/7/2014 8:45;0;0
24/7/2014 9:00;0;0
24/7/2014 9:15;0;0
24/7/2014 9:30;0;0
24/7/2014 9:45;0;0
24/7/2014 10:00;0;0
24/7/2014 10:15;0;0
24/7/2014 10:30;0;0
24/7/2014 10:45;0;0
24/7/2014 11:00;0;0
24/7/2014 11:15;0;0
24/7/2014 11:30;0;0
24/7/2014 11:45;0;0
24/7/2014 12:00;0;0
24/7/2014 12:15;0;0
24/7/2014 12:30;0;0
24/7/2014 12:45;0;0
24/7/2014 13:00;3.84;0
24/7/2014 13:15;8.46;0
24/7/2014 13:30;27.07;87.2
24/7/2014 13:45;92.2;478.4
24/7/2014 14:00;132.5;537.9
24/7/2014 14:15;175.6;589.9
24/7/2014 14:30;218;626.7
24/7/2014 14:45;265.1;666.6
24/7/2014 15:00;313.4;702.8
24/7/2014 15:15;361.1;733.3
24/7/2014 15:30;407.8;757.3
24/7/2014 15:45;454.3;777.4
24/7/2014 16:00;500.7;796.9
24/7/2014 16:15;545.8;814
24/7/2014 16:30;589.3;828
24/7/2014 16:45;631.8;840
24/7/2014 17:00;671.5;848
24/7/2014 17:15;711.8;861
24/7/2014 17:30;747.4;869
24/7/2014 17:45;782.4;879
24/7/2014 18:00;815;887
24/7/2014 18:15;843;893
24/7/2014 18:30;869;900
24/7/2014 18:45;893;907
24/7/2014 19:00;912;913
24/7/2014 19:15;931;920
24/7/2014 19:30;941;922
24/7/2014 19:45;946;921
24/7/2014 20:00;951;923
24/7/2014 20:15;953;924
24/7/2014 20:30;953;931
24/7/2014 20:45;946;928
24/7/2014 21:00;934;924
24/7/2014 21:15;926;928
24/7/2014 21:30;905;925
24/7/2014 21:45;886;923
24/7/2014 22:00;864;921
24/7/2014 22:15;832;908
24/7/2014 22:30;799.6;897
24/7/2014 22:45;767.9;891
24/7/2014 23:00;733;881
24/7/2014 23:15;697.4;873
24/7/2014 23:30;654.2;857
24/7/2014 23:45;611.4;843
25/7/2014 0:00;572.6;838
25/7/2014 0:15;526.2;819
25/7/2014 0:30;479;796.4
25/7/2014 0:45;430.3;772
25/7/2014 1:00;386.6;755.9
25/7/2014 1:15;338.7;727.3
25/7/2014 1:30;289.5;688.6
25/7/2014 1:45;246.2;668.4
25/7/2014 2:00;207;642.6
25/7/2014 2:15;159.2;598.1
25/7/2014 2:30;116;539.6
25/7/2014 2:45;75.1;465.2
25/7/2014 3:00;30.56;231.8
25/7/2014 3:15;3.27;0
25/7/2014 3:30;0;0
25/7/2014 3:45;0;0
25/7/2014 4:00;0;0
25/7/2014 4:15;0;0
25/7/2014 4:30;0;0
25/7/2014 4:45;0;0
25/7/2014 5:00;0;0
25/7/2014 5:15;0;0
25/7/2014 5:30;0;0
25/7/2014 5:45;0;0
25/7/2014 6:00;0;0
25/7/2014 6:15;0;0
25/7/2014 6:30;0;0
25/7/2014 6:45;0;0
25/7/2014 7:00;0;0
25/7/2014 7:15;0;0
25/7/2014 7:30;0;0
25/7/2014 7:45;0;0
25/7/2014 8:00;0;0
25/7/2014 8:15;0;0
25/7/2014 8:30;0;0
25/7/2014 8:45;0;0
25/7/2014 9:00;0;0
25/7/2014 9:15;0;0
25/7/2014 9:30;0;0
25/7/2014 9:45;0;0
25/7/2014 10:00;0;0
25/7/2014 10:15;0;0
25/7/2014 10:30;0;0
25/7/2014 10:45;0;0
25/7/2014 11:00;0;0
25/7/2014 11:15;0;0
25/7/2014 11:30;0;0
25/7/2014 11:45;0;0
25/7/2014 12:00;0;0
25/7/2014 12:15;0;0
25/7/2014 12:30;0;0
25/7/2014 12:45;0;0
25/7/2014 13:00;3.07;0
25/7/2014 13:15;7.62;0
25/7/2014 13:30;44;290.4
25/7/2014 13:45;94.1;506.9
25/7/2014 14:00;135.4;565.4
25/7/2014 14:15;179.7;619.5
25/7/2014 14:30;223.8;657.8
25/7/2014 14:45;270.3;693.8
25/7/2014 15:00;319.7;731.8
25/7/2014 15:15;368;762.1
25/7/2014 15:30;418.4;790.1
25/7/2014 15:45;464.6;809
25/7/2014 16:00;509.6;824
25/7/2014 16:15;554.9;842
25/7/2014 16:30;599.6;859
25/7/2014 16:45;639.6;869
25/7/2014 17:00;682.7;883
25/7/2014 17:15;721.4;891
25/7/2014 17:30;757.9;900
25/7/2014 17:45;792.8;909
25/7/2014 18:00;824;917
25/7/2014 18:15;854;924
25/7/2014 18:30;881;930
25/7/2014 18:45;905;937
25/7/2014 19:00;927;944
25/7/2014 19:15;937;939
25/7/2014 19:30;949;940
25/7/2014 19:45;958;945
25/7/2014 20:00;963;943
25/7/2014 20:15;964;944
25/7/2014 20:30;954;935
25/7/2014 20:45;956;943
25/7/2014 21:00;947;942
25/7/2014 21:15;923;927
25/7/2014 21:30;914;935
25/7/2014 21:45;881;916
25/7/2014 22:00;860;914
25/7/2014 22:15;839;915
25/7/2014 22:30;806;905
25/7/2014 22:45;762.2;881
25/7/2014 23:00;727.5;872
25/7/2014 23:15;695.9;871
25/7/2014 23:30;653.9;857
25/7/2014 23:45;609.4;841
26/7/2014 0:00;570.7;836
26/7/2014 0:15;525.2;820
26/7/2014 0:30;482.8;808
26/7/2014 0:45;437.1;792.4
26/7/2014 1:00;391.5;775.9
26/7/2014 1:15;344.7;752.7
26/7/2014 1:30;296.8;725.1
26/7/2014 1:45;251.1;700.7
26/7/2014 2:00;206;669.8
26/7/2014 2:15;158.9;620.8
26/7/2014 2:30;113.6;552.1
26/7/2014 2:45;70.12;453
26/7/2014 3:00;28.05;223.7
26/7/2014 3:15;2.38;0
26/7/2014 3:30;0;0
26/7/2014 3:45;0;0
26/7/2014 4:00;0;0
26/7/2014 4:15;0;0
26/7/2014 4:30;0;0
26/7/2014 4:45;0;0
26/7/2014 5:00;0;0
26/7/2014 5:15;0;0
26/7/2014 5:30;0;0
26/7/2014 5:45;0;0
26/7/2014 6:00;0;0
26/7/2014 6:15;0;0
26/7/2014 6:30;0;0
26/7/2014 6:45;0;0
26/7/2014 7:00;0;0
26/7/2014 7:15;0;0
26/7/2014 7:30;0;0
26/7/2014 7:45;0;0
26/7/2014 8:00;0;0
26/7/2014 8:15;0;0
26/7/2014 8:30;0;0
26/7/2014 8:45;0;0
26/7/2014 9:00;0;0
26/7/2014 9:15;0;0
26/7/2014 9:30;0;0
26/7/2014 9:45;0;0
26/7/2014 10:00;0;0
26/7/2014 10:15;0;0
26/7/2014 10:30;0;0
26/7/2014 10:45;0;0
26/7/2014 11:00;0;0
26/7/2014 11:15;0;0
26/7/2014 11:30;0;0
26/7/2014 11:45;0;0
26/7/2014 12:00;0;0
26/7/2014 12:15;0;0
26/7/2014 12:30;0;0
26/7/2014 12:45;0;0
26/7/2014 13:00;0;0
26/7/2014 13:15;7.8;0
26/7/2014 13:30;34.26;141
26/7/2014 13:45;83.6;393
26/7/2014 14:00;124.9;473.4
26/7/2014 14:15;167.1;524.1
26/7/2014 14:30;213.3;566.3
26/7/2014 14:45;255;590
26/7/2014 15:00;302.4;638.2
26/7/2014 15:15;352.4;681.6
26/7/2014 15:30;389.7;681.5
26/7/2014 15:45;446.5;735
26/7/2014 16:00;488.9;744.4
26/7/2014 16:15;537.1;762.2
26/7/2014 16:30;574;762.4
26/7/2014 16:45;630.2;803
26/7/2014 17:00;675.4;827
26/7/2014 17:15;714.9;841
26/7/2014 17:30;746.8;843
26/7/2014 17:45;787.1;869
26/7/2014 18:00;818;879
26/7/2014 18:15;847;890
26/7/2014 18:30;869;893
26/7/2014 18:45;893;899
26/7/2014 19:00;906;895
26/7/2014 19:15;918;886
26/7/2014 19:30;931;886
26/7/2014 19:45;939;891
26/7/2014 20:00;952;910
26/7/2014 20:15;950;910
26/7/2014 20:30;951;920
26/7/2014 20:45;948;926
26/7/2014 21:00;931;917
26/7/2014 21:15;922;921
26/7/2014 21:30;904;916
26/7/2014 21:45;884;914
26/7/2014 22:00;860;907
26/7/2014 22:15;831;899
26/7/2014 22:30;798.9;890
26/7/2014 22:45;771.2;888
26/7/2014 23:00;733.4;876
26/7/2014 23:15;695.9;865
26/7/2014 23:30;652.6;847
26/7/2014 23:45;609.9;832
27/7/2014 0:00;565.2;817
27/7/2014 0:15;524;807
27/7/2014 0:30;477.6;788.7
27/7/2014 0:45;430.6;767
27/7/2014 1:00;381.6;738.9
27/7/2014 1:15;338.4;714.2
27/7/2014 1:30;291.5;683.5
27/7/2014 1:45;245;645.6
27/7/2014 2:00;202.9;606.8
27/7/2014 2:15;157.4;560.7
27/7/2014 2:30;113.3;497
27/7/2014 2:45;68.58;381.5
27/7/2014 3:00;24.43;98
27/7/2014 3:15;3.59;0
27/7/2014 3:30;0;0
27/7/2014 3:45;0;0
27/7/2014 4:00;0;0
27/7/2014 4:15;0;0
27/7/2014 4:30;0;0
27/7/2014 4:45;0;0
27/7/2014 5:00;0;0
27/7/2014 5:15;0;0
27/7/2014 5:30;0;0
27/7/2014 5:45;0;0
27/7/2014 6:00;0;0
27/7/2014 6:15;0;0
27/7/2014 6:30;0;0
27/7/2014 6:45;0;0
27/7/2014 7:00;0;0
27/7/2014 7:15;0;0
27/7/2014 7:30;0;0
27/7/2014 7:45;0;0
27/7/2014 8:00;0;0
27/7/2014 8:15;0;0
27/7/2014 8:30;0;0
27/7/2014 8:45;0;0
27/7/2014 9:00;0;0
27/7/2014 9:15;0;0
27/7/2014 9:30;0;0
27/7/2014 9:45;0;0
27/7/2014 10:00;0;0
27/7/2014 10:15;0;0
27/7/2014 10:30;0;0
27/7/2014 10:45;0;0
27/7/2014 11:00;0;0
27/7/2014 11:15;0;0
27/7/2014 11:30;0;0
27/7/2014 11:45;0;0
27/7/2014 12:00;0;0
27/7/2014 12:15;0;0
27/7/2014 12:30;0;0
27/7/2014 12:45;0;0
27/7/2014 13:00;0;0
27/7/2014 13:15;5.69;0
27/7/2014 13:30;34.14;22.08
27/7/2014 13:45;39.24;0
27/7/2014 14:00;94.3;42.89
27/7/2014 14:15;83.3;0
27/7/2014 14:30;94.7;0
27/7/2014 14:45;101.4;0
27/7/2014 15:00;166.8;195.9
27/7/2014 15:15;297.1;375.7
27/7/2014 15:30;523.8;666
27/7/2014 15:45;198.4;0
27/7/2014 16:00;357.9;252.2
27/7/2014 16:15;300.9;67.26
27/7/2014 16:30;295.2;19.91
27/7/2014 16:45;679.4;660.7
27/7/2014 17:00;307.7;0.37
27/7/2014 17:15;731.5;544.2
27/7/2014 17:30;433.7;118.3
27/7/2014 17:45;789.5;721.9
27/7/2014 18:00;867;819
27/7/2014 18:15;851;602.7
27/7/2014 18:30;223.5;0
27/7/2014 18:45;341.2;0
27/7/2014 19:00;819;496.2
27/7/2014 19:15;995;768.8
27/7/2014 19:30;855;344.7
27/7/2014 19:45;456.7;29.58
27/7/2014 20:00;567;70.84
27/7/2014 20:15;1058;608.9
27/7/2014 20:30;458;11.25
27/7/2014 20:45;582.5;198.4
27/7/2014 21:00;308.2;0
27/7/2014 21:15;1212;828
27/7/2014 21:30;945;839
27/7/2014 21:45;898;796.4
27/7/2014 22:00;861;879
27/7/2014 22:15;818;877
27/7/2014 22:30;781.3;861
27/7/2014 22:45;753.5;862
27/7/2014 23:00;715.5;846
27/7/2014 23:15;675.7;839
27/7/2014 23:30;640.2;835
27/7/2014 23:45;597.8;813
28/7/2014 0:00;551.9;799.6
28/7/2014 0:15;510.2;779.7
28/7/2014 0:30;201.9;225.6
28/7/2014 0:45;154;138.7
28/7/2014 1:00;301.8;539.2
28/7/2014 1:15;309.3;638
28/7/2014 1:30;162.9;320.1
28/7/2014 1:45;232.1;619.1
28/7/2014 2:00;185.8;570.6
28/7/2014 2:15;139.2;516.4
28/7/2014 2:30;97.8;452.4
28/7/2014 2:45;57.41;341.4
28/7/2014 3:00;12.12;0
28/7/2014 3:15;1.63;0
28/7/2014 3:30;0;0
28/7/2014 3:45;0;0
28/7/2014 4:00;0;0
28/7/2014 4:15;0;0
28/7/2014 4:30;0;0
28/7/2014 4:45;0;0
28/7/2014 5:00;0;0
28/7/2014 5:15;0;0
28/7/2014 5:30;0;0
28/7/2014 5:45;0;0
28/7/2014 6:00;0;0
28/7/2014 6:15;0;0
28/7/2014 6:30;0;0
28/7/2014 6:45;0;0
28/7/2014 7:00;0;0
28/7/2014 7:15;0;0
28/7/2014 7:30;0;0
28/7/2014 7:45;0;0
28/7/2014 8:00;0;0
28/7/2014 8:15;0;0
28/7/2014 8:30;0;0
28/7/2014 8:45;0;0
28/7/2014 9:00;0;0
28/7/2014 9:15;0;0
28/7/2014 9:30;0;0
28/7/2014 9:45;0;0
28/7/2014 10:00;0;0
28/7/2014 10:15;0;0
28/7/2014 10:30;0;0
28/7/2014 10:45;0;0
28/7/2014 11:00;0;0
28/7/2014 11:15;0;0
28/7/2014 11:30;0;0
28/7/2014 11:45;0;0
28/7/2014 12:00;0;0
28/7/2014 12:15;0;0
28/7/2014 12:30;0;0
28/7/2014 12:45;0;0
28/7/2014 13:00;0;0
28/7/2014 13:15;4.42;0
28/7/2014 13:30;22.01;0
28/7/2014 13:45;57.41;64.21
28/7/2014 14:00;110.7;220.5
28/7/2014 14:15;103.9;41.91
28/7/2014 14:30;110.9;27.58
28/7/2014 14:45;124.3;84.1
28/7/2014 15:00;130.3;67.9
28/7/2014 15:15;244.4;352.9
28/7/2014 15:30;304.9;418.2
28/7/2014 15:45;447.2;642.5
28/7/2014 16:00;549.4;728.8
28/7/2014 16:15;578.3;733.4
28/7/2014 16:30;627.1;777.6
28/7/2014 16:45;711;779.1
28/7/2014 17:00;567.1;493
28/7/2014 17:15;603.9;637.6
28/7/2014 17:30;763;864
28/7/2014 17:45;795.4;872
28/7/2014 18:00;778.3;793.9
28/7/2014 18:15;867;877
28/7/2014 18:30;899;888
28/7/2014 18:45;912;853
28/7/2014 19:00;912;796.8
28/7/2014 19:15;929;757.7
28/7/2014 19:30;984;812
28/7/2014 19:45;990;850
28/7/2014 20:00;989;823
28/7/2014 20:15;893;641.2
28/7/2014 20:30;828;533.3
28/7/2014 20:45;882;584.4
28/7/2014 21:00;931;697
28/7/2014 21:15;980;731.4
28/7/2014 21:30;463.4;154.4
28/7/2014 21:45;973;799.8
28/7/2014 22:00;980;841
28/7/2014 22:15;668.9;582.6
28/7/2014 22:30;749;767.3
28/7/2014 22:45;409.3;323.9
28/7/2014 23:00;627.2;640.6
28/7/2014 23:15;695.1;800
28/7/2014 23:30;657.7;816
28/7/2014 23:45;559;703.8
29/7/2014 0:00;589.9;783.8
29/7/2014 0:15;449.1;520.9
29/7/2014 0:30;284.4;268.8
29/7/2014 0:45;239.1;184.7
29/7/2014 1:00;437.1;544.6
29/7/2014 1:15;419.8;567.2
29/7/2014 1:30;175.7;59.23
29/7/2014 1:45;250.9;466.4
29/7/2014 2:00;246.3;552.7
29/7/2014 2:15;197.3;492.8
29/7/2014 2:30;69.84;15.16
29/7/2014 2:45;54.92;66.71
29/7/2014 3:00;34.25;99.5
29/7/2014 3:15;2.71;0
29/7/2014 3:30;0;0
29/7/2014 3:45;0;0
29/7/2014 4:00;0;0
29/7/2014 4:15;0;0
29/7/2014 4:30;0;0
29/7/2014 4:45;0;0
29/7/2014 5:00;0;0
29/7/2014 5:15;0;0
29/7/2014 5:30;0;0
29/7/2014 5:45;0;0
29/7/2014 6:00;0;0
29/7/2014 6:15;0;0
29/7/2014 6:30;0;0
29/7/2014 6:45;0;0
29/7/2014 7:00;0;0
29/7/2014 7:15;0;0
29/7/2014 7:30;0;0
29/7/2014 7:45;0;0
29/7/2014 8:00;0;0
29/7/2014 8:15;0;0
29/7/2014 8:30;0;0
29/7/2014 8:45;0;0
29/7/2014 9:00;0;0
29/7/2014 9:15;0;0
29/7/2014 9:30;0;0
29/7/2014 9:45;0;0
29/7/2014 10:00;0;0
29/7/2014 10:15;0;0
29/7/2014 10:30;0;0
29/7/2014 10:45;0;0
29/7/2014 11:00;0;0
29/7/2014 11:15;0;0
29/7/2014 11:30;0;0
29/7/2014 11:45;0;0
29/7/2014 12:00;0;0
29/7/2014 12:15;0;0
29/7/2014 12:30;0;0
29/7/2014 12:45;0;0
29/7/2014 13:00;0;0
29/7/2014 13:15;5.17;0
29/7/2014 13:30;22.39;0
29/7/2014 13:45;32.9;0.15
29/7/2014 14:00;43.13;0
29/7/2014 14:15;82.2;0
29/7/2014 14:30;169.6;61.24
29/7/2014 14:45;193;22.43
29/7/2014 15:00;292.3;233.2
29/7/2014 15:15;507.4;664.4
29/7/2014 15:30;524.5;611.2
29/7/2014 15:45;295.8;122.5
29/7/2014 16:00;500.1;490.5
29/7/2014 16:15;513;396.6
29/7/2014 16:30;418.2;102.2
29/7/2014 16:45;871;798.9
29/7/2014 17:00;689.8;605.5
29/7/2014 17:15;747.6;819
29/7/2014 17:30;742;832
29/7/2014 17:45;775.4;841
29/7/2014 18:00;801;848
29/7/2014 18:15;835;859
29/7/2014 18:30;867;864
29/7/2014 18:45;836;677.6
29/7/2014 19:00;878;613.5
29/7/2014 19:15;922;727.8
29/7/2014 19:30;792.6;580.3
29/7/2014 19:45;769.5;532.6
29/7/2014 20:00;962;751
29/7/2014 20:15;973;877
29/7/2014 20:30;1021;837
29/7/2014 20:45;771.5;488.7
29/7/2014 21:00;1068;832
29/7/2014 21:15;969;864
29/7/2014 21:30;719.7;538.6
29/7/2014 21:45;556.5;312
29/7/2014 22:00;782.7;692.5
29/7/2014 22:15;826;844
29/7/2014 22:30;804;846
29/7/2014 22:45;666.8;594.4
29/7/2014 23:00;759.3;740.5
29/7/2014 23:15;628.6;535.7
29/7/2014 23:30;393.8;224.6
29/7/2014 23:45;237;2.82
30/7/2014 0:00;341.2;161.2
30/7/2014 0:15;432.7;266.5
30/7/2014 0:30;568.5;688.4
30/7/2014 0:45;476.4;663.5
30/7/2014 1:00;426.2;587.8
30/7/2014 1:15;407.8;623
30/7/2014 1:30;263.6;394.6
30/7/2014 1:45;247.7;497.8
30/7/2014 2:00;73.09;0
30/7/2014 2:15;153.9;459.2
30/7/2014 2:30;116.5;393.4
30/7/2014 2:45;78.13;260.6
30/7/2014 3:00;24.27;0.36
30/7/2014 3:15;1.99;0
30/7/2014 3:30;0;0
30/7/2014 3:45;0;0
30/7/2014 4:00;0;0
30/7/2014 4:15;0;0
30/7/2014 4:30;0;0
30/7/2014 4:45;0;0
30/7/2014 5:00;0;0
30/7/2014 5:15;0;0
30/7/2014 5:30;0;0
30/7/2014 5:45;0;0
30/7/2014 6:00;0;0
30/7/2014 6:15;0;0
30/7/2014 6:30;0;0
30/7/2014 6:45;0;0
30/7/2014 7:00;0;0
30/7/2014 7:15;0;0
30/7/2014 7:30;0;0
30/7/2014 7:45;0;0
30/7/2014 8:00;0;0
30/7/2014 8:15;0;0
30/7/2014 8:30;0;0
30/7/2014 8:45;0;0
30/7/2014 9:00;0;0
30/7/2014 9:15;0;0
30/7/2014 9:30;0;0
30/7/2014 9:45;0;0
30/7/2014 10:00;0;0
30/7/2014 10:15;0;0
30/7/2014 10:30;0;0
30/7/2014 10:45;0;0
30/7/2014 11:00;0;0
30/7/2014 11:15;0;0
30/7/2014 11:30;0;0
30/7/2014 11:45;0;0
30/7/2014 12:00;0;0
